"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.193357957E0,5.799612403E-2,3.663063049E-3,4.854011536E-2
2.203428721E0,-1.553952694E-2,-1.107668877E-2,-2.323055267E-2
2.213468966E0,1.476436853E-3,1.761126518E-2,2.227115631E-2
2.223509212E0,8.399516344E-3,-3.642570972E-2,1.499557495E-2
2.233549458E0,-2.034217119E-2,-4.947096109E-2,2.446269989E-2
2.243620221E0,-2.020648122E-2,-3.242492676E-2,-1.120252609E-1
2.253660467E0,-1.004406810E-2,-8.436858654E-3,-1.838340759E-1
2.263700714E0,5.157232285E-3,4.194003344E-2,-1.909952164E-1
2.273771477E0,2.685901523E-2,4.347860813E-2,-1.049242020E-1
2.283811723E0,8.090853691E-3,3.020024300E-2,5.282211304E-2
2.293851969E0,-1.760730147E-2,1.986604929E-2,1.506795883E-1
2.303892215E0,-9.388506413E-3,7.610559464E-3,1.409692764E-1
2.313962978E0,2.044776082E-2,5.571067333E-3,6.675910950E-2
2.324003224E0,3.798997402E-2,-5.948543549E-5,2.211570740E-3
2.334043470E0,2.920231223E-2,1.063370705E-2,-1.030015945E-1
2.344083716E0,1.324734092E-2,2.413552999E-2,-1.076917648E-1
2.354154479E0,-1.964849234E-2,4.303056002E-2,-3.342723846E-2
2.364194725E0,-7.861864567E-2,1.020443439E-2,7.428741455E-2
2.374234972E0,-6.864130497E-2,6.120145321E-3,1.436767578E-1
2.384275218E0,-8.926248550E-2,-2.264761925E-2,1.365308762E-1
2.394345981E0,-6.523743272E-2,-1.009649038E-2,1.175279617E-1
2.404386227E0,-3.448942304E-2,-1.056134701E-3,8.662700653E-2
2.414426473E0,-1.094669104E-3,3.129357100E-2,4.381752014E-2
2.424466718E0,3.923463821E-2,6.768471003E-2,4.415798187E-2
2.434537482E0,8.544868231E-2,6.102609634E-2,1.811313629E-2
2.444577728E0,9.298184514E-2,9.172606468E-2,-6.053543091E-2
2.454617974E0,6.356245279E-2,1.303101778E-1,-1.557502747E-1
2.464658220E0,6.491231918E-2,1.303443313E-1,-1.865119934E-1
2.474728983E0,8.363339305E-2,1.188684702E-1,-1.123495102E-1
2.484769230E0,6.008613110E-2,4.654783010E-2,1.898384094E-2
2.494809475E0,1.082172990E-2,2.074337006E-2,1.478624344E-1
2.504849721E0,-2.657443285E-3,-1.313281059E-2,2.145633698E-1
2.514920485E0,-7.008343935E-3,-3.465175629E-2,2.143783569E-1
2.524960731E0,-3.298309445E-2,-4.874229431E-2,1.138124466E-1
2.535000976E0,-4.230022430E-3,-8.124238253E-2,1.576423645E-2
2.545041222E0,-6.494045258E-3,-5.874729156E-2,-6.052684784E-2
2.555111986E0,-4.216817021E-2,-8.854722977E-2,-4.347038269E-2
2.565152231E0,-5.773758888E-2,-9.413599968E-2,2.367782593E-2
2.575192478E0,-6.387776136E-2,-5.893081427E-2,6.208229065E-2
2.585232724E0,-6.762725115E-2,-4.036813974E-2,6.695747375E-2
2.595303488E0,-5.711850524E-2,-4.076898098E-2,5.026531219E-2
2.605343733E0,-4.383534193E-2,-6.638377905E-2,-2.574920654E-5
2.615383979E0,-4.703041911E-2,-6.331735849E-2,-3.833198547E-2
2.625424225E0,-1.917156577E-2,-6.921875477E-2,-1.054210663E-1
2.635494988E0,-3.167748451E-3,-6.958180666E-2,-9.595298767E-2
2.645535234E0,1.056092978E-2,-4.346376657E-2,-7.452106476E-2
2.655575480E0,-1.138433814E-2,-2.692824602E-2,-7.702064514E-2
2.665615727E0,-2.834728360E-2,2.027934790E-2,-5.313968658E-2
2.675686489E0,-4.780775309E-2,-4.512012005E-3,-6.515979767E-2
2.685726736E0,-1.172169447E-1,-1.931202412E-2,4.260158539E-2
2.695766982E0,-1.070481837E-1,-1.071244478E-2,1.192140579E-1
2.705807228E0,-1.115050316E-1,-1.929748058E-2,1.383914948E-1
2.715877991E0,-4.187956452E-2,1.497477293E-2,1.098031998E-1
2.725918237E0,-1.147627831E-3,-1.593744755E-2,1.458969116E-1
2.735958483E0,6.275534630E-3,-1.931130886E-3,1.197977066E-1
2.745998728E0,1.374134421E-2,3.105252981E-2,7.216739655E-2
2.756069492E0,2.861884236E-2,1.175278425E-2,6.521701813E-2
2.766109738E0,2.891156077E-2,-1.134425402E-2,8.929920197E-2
2.776149985E0,4.044204950E-2,3.021568060E-2,1.997852325E-2
2.786190230E0,6.097450852E-2,2.892279625E-2,-7.811450958E-2
2.796260994E0,2.701866627E-2,5.012202263E-2,-9.007358551E-2
2.806301240E0,4.311484098E-2,3.941082954E-2,-6.626319885E-2
2.816341485E0,3.128582239E-2,2.534037828E-2,-3.296375275E-2
2.826381731E0,1.498451829E-2,6.812632084E-3,-6.860733032E-3
2.836452495E0,2.023673058E-2,-1.198053360E-2,9.688377380E-3
2.846492741E0,3.700551391E-2,-1.472437382E-2,1.430702209E-2
2.856532986E0,4.312583804E-2,-4.626005888E-2,2.607345581E-2
2.866603750E0,3.924533725E-2,-8.426880836E-2,1.852035522E-3
2.876643996E0,1.017048955E-2,-1.058506966E-1,-6.778717041E-2
2.886684242E0,-1.793876290E-2,-1.197263002E-1,-7.278728485E-2
2.896724488E0,-3.820681572E-2,-1.305968761E-1,-1.089344025E-1
2.906795252E0,-5.779984593E-2,-1.468764544E-1,-1.116800308E-1
2.916835498E0,-4.526969790E-2,-1.189222932E-1,-8.325099945E-2
2.926875743E0,-2.196252346E-2,-8.501625061E-2,-3.800868988E-2
2.936915989E0,8.018314838E-4,-1.217103004E-2,3.129577637E-2
2.946956235E0,2.107813954E-2,3.605437279E-2,7.431602478E-2
2.957026998E0,4.130581021E-2,5.384606123E-2,1.102867126E-1
2.967067244E0,5.172199011E-2,3.026527166E-2,1.056003571E-1
2.977107491E0,4.054030776E-2,4.650855064E-2,8.661937714E-2
2.987147737E0,8.216965199E-2,9.573251009E-2,2.948474884E-2
2.997218499E0,1.075485051E-1,1.193601489E-1,2.987957001E-2
3.007258746E0,9.403699636E-2,1.116294861E-1,5.650997162E-2
3.017298992E0,6.604087353E-2,9.918707609E-2,7.583904266E-2
3.027339238E0,1.615107059E-2,8.421474695E-2,1.022396088E-1
3.037410001E0,-9.943485260E-3,5.354475975E-2,8.784484863E-2
3.047450247E0,-1.971992850E-2,1.360017061E-2,8.059310913E-2
3.057490493E0,-3.382146358E-2,-3.793996572E-2,5.656719208E-2
3.067530738E0,-1.450574398E-2,-3.486692905E-2,3.736209869E-2
3.077601502E0,-6.913274527E-3,-5.554664135E-2,3.787040710E-3
3.087641748E0,-2.052402496E-2,-3.144913912E-2,-3.379821777E-3
3.097681995E0,-3.135749698E-2,-4.311043024E-2,-9.698867798E-4
3.107722240E0,-1.369613409E-2,-3.139042854E-2,2.781486511E-2
3.117793004E0,-3.860241175E-2,-4.800897837E-2,7.334613800E-2
3.127833250E0,-2.531623840E-2,-5.503427982E-2,8.056545258E-2
3.137873495E0,-7.705777884E-3,-3.656524420E-2,3.995132446E-2
3.147913741E0,2.140590549E-2,-6.312561035E-2,-1.747608185E-2
3.157984505E0,-5.790212750E-2,-4.177337885E-2,-4.850673676E-2
3.168024751E0,-1.397407055E-2,-1.057165861E-2,-5.566310883E-2
3.178064996E0,-6.478333473E-2,2.112686634E-2,-3.888130188E-2
3.188105243E0,-2.841067314E-2,2.984869480E-2,2.804756165E-2
3.198176006E0,-5.675613880E-2,-2.280741930E-2,-2.241325378E-2
3.208216252E0,-7.270574570E-3,-1.880395412E-2,3.760337830E-3
3.218256498E0,-2.878391743E-2,-7.123339176E-2,-2.039623260E-2
3.228296744E0,-2.429148555E-2,-3.647077084E-2,8.483695984E-2
3.238367508E0,-2.189019322E-2,-5.223155022E-2,5.841922760E-2
3.248407753E0,-1.232334971E-2,-1.238751411E-2,7.524871826E-2
3.258447999E0,4.420143366E-2,1.198792458E-2,1.072883606E-2
3.268488245E0,1.495221257E-2,-6.823897362E-3,4.439544678E-2
3.278559008E0,-9.402722120E-3,-1.765358448E-2,9.236717224E-2
3.288599254E0,9.563148022E-3,-3.037756681E-2,1.139698029E-1
3.298639501E0,2.358838916E-2,-3.347659111E-2,9.246635437E-2
3.308679747E0,4.905989766E-2,1.535958052E-2,3.509140015E-2
3.318750510E0,4.535731673E-2,8.596378565E-2,-1.083116531E-1
3.328790756E0,2.504131198E-2,1.351023316E-1,-1.222286224E-1
3.338831002E0,-4.332280159E-2,1.200121045E-1,-5.249691010E-2
3.348871248E0,-8.061113954E-2,8.262240887E-2,6.956958771E-2
3.358942011E0,-7.044148445E-2,6.187361479E-2,1.482448578E-1
3.368982257E0,-2.419936657E-2,3.275591135E-2,1.432285309E-1
3.379022503E0,3.542482853E-3,-9.735167027E-3,8.568096161E-2
3.389062749E0,2.184632421E-2,-5.028015375E-2,2.817440033E-2
3.399133512E0,2.106726170E-2,-8.765220642E-2,-1.742076874E-2
3.409173759E0,3.716164827E-2,-1.066499949E-1,-3.900718689E-2
3.419214005E0,8.372932673E-3,-8.051025867E-2,-4.856872559E-2
3.429254250E0,-3.221300244E-2,-4.923403263E-2,2.085494995E-2
3.439294496E0,-8.812344074E-2,-4.032611847E-2,9.020137787E-2
3.449365260E0,-1.051462293E-1,-7.286971807E-2,1.522521973E-1
3.459405505E0,-2.471289039E-2,-4.346823692E-2,1.234302521E-1
3.469445751E0,6.171748042E-2,-2.217197418E-2,2.520942688E-2
3.479485998E0,1.347163618E-1,1.216429472E-2,-4.910182953E-2
3.489556761E0,1.796957999E-1,3.106451035E-2,-4.431152344E-2
3.499597007E0,1.019420922E-1,3.984278440E-2,-3.479671478E-2
3.509637253E0,5.820393562E-3,5.460357666E-2,-2.765846252E-2
3.519708017E0,-4.869654775E-2,5.470699072E-2,-6.834983826E-2
3.529748262E0,-6.069660187E-2,4.771268368E-2,-2.527046204E-2
3.539788508E0,-1.400968432E-2,4.122799635E-2,2.730178833E-2
3.549828754E0,-5.124300718E-3,6.048917770E-3,7.270717621E-2
3.559899518E0,-1.488000154E-2,-1.574999094E-2,7.511520386E-2
3.569939763E0,-2.714565396E-2,-2.404022217E-2,6.801319122E-2
3.579980009E0,5.468547344E-3,-2.335321903E-2,-1.567554474E-2
3.590081291E0,2.144759893E-2,-7.939994335E-3,-2.756214142E-2
3.600121536E0,9.154379368E-3,2.760320902E-2,3.709888458E-2
3.610161782E0,-1.466092467E-2,2.872639894E-2,9.447288513E-2
